lng,lat
77.2214,18.3472
77.2273,18.3449
77.223,18.3378
77.2169,18.3249
77.21,18.3137
77.2001,18.3192
77.1954,18.3127
77.1976,18.2955
77.2045,18.2905
77.2062,18.278
77.1988,18.2792
77.1917,18.2743
77.1778,18.2819
77.1705,18.2809
77.1674,18.2735
77.1657,18.2559
77.1572,18.2531
77.1514,18.2379
77.1478,18.2376
77.1477,18.2214
77.1488,18.2215
77.1506,18.2215
77.15,18.2166
77.1422,18.216
77.1395,18.2072
77.1311,18.2062
77.121,18.2067
77.1166,18.2024
77.1066,18.2018
77.0955,18.1951
77.0989,18.1911
77.1029,18.1863
77.1163,18.1676
77.1089,18.1527
77.0966,18.1581
77.0927,18.157
77.0893,18.156
77.0862,18.1503
77.0691,18.1494
77.0577,18.1524
77.0577,18.1559
77.0503,18.1613
77.0494,18.1732
77.0381,18.1813
77.0328,18.1838
77.0324,18.183
77.0303,18.1793
77.0217,18.1782
77.0227,18.1712
77.024,18.1627
76.9978,18.1668
76.9953,18.1733
76.9955,18.1784
76.993,18.1821
76.9915,18.1867
76.9879,18.1885
76.9806,18.1894
76.9799,18.1874
76.9709,18.1869
76.9588,18.1861
76.9541,18.1849
76.951,18.1725
76.9438,18.1547
76.9334,18.1579
76.9254,18.1448
76.9277,18.1399
76.9318,18.1366
76.93,18.1323
76.9242,18.1245
76.9223,18.1202
76.9226,18.1161
76.9322,18.111
76.9425,18.1114
76.9534,18.1101
76.9586,18.1064
76.9683,18.0971
76.9673,18.0926
76.9643,18.0882
76.9548,18.0854
76.9497,18.0823
76.947,18.0738
76.9495,18.0683
76.9527,18.0634
76.9506,18.0583
76.9484,18.0487
76.9486,18.0457
76.9543,18.0427
76.9546,18.0397
76.9521,18.0377
76.9386,18.0372
76.9177,18.0332
76.9194,18.022
76.9202,18.0138
76.9177,18.0123
76.9182,18.0019
76.9185,17.9987
76.9176,17.9963
76.9197,17.9906
76.9196,17.9854
76.9182,17.9729
76.9173,17.9605
76.9132,17.9372
76.9192,17.9367
76.9183,17.9231
76.9164,17.9151
76.9132,17.9138
76.9002,17.9147
76.8966,17.908
76.8937,17.9074
76.8924,17.9029
76.8894,17.8972
76.8832,17.8971
76.8812,17.8931
76.8753,17.8927
76.8719,17.8947
76.8538,17.8978
76.8469,17.8964
76.8318,17.8907
76.8331,17.8827
76.8204,17.8845
76.8171,17.8831
76.8111,17.8841
76.8082,17.8831
76.8054,17.8742
76.8063,17.8705
76.8028,17.8683
76.7974,17.8693
76.7746,17.877
76.7733,17.8787
76.7738,17.8822
76.7731,17.8852
76.7701,17.8924
76.766,17.8984
76.743,17.899
76.7407,17.898
76.7396,17.892
76.7396,17.8836
76.7375,17.8571
76.7458,17.8583
76.7546,17.8566
76.7597,17.8521
76.7643,17.8495
76.7657,17.8508
76.7797,17.8363
76.7855,17.8315
76.7882,17.8265
76.7848,17.8196
76.7814,17.8151
76.7795,17.8103
76.7798,17.8059
76.7763,17.7994
76.77,17.797
76.7663,17.7966
76.7628,17.7871
76.7489,17.7864
76.7478,17.7836
76.744,17.7835
76.7436,17.7808
76.7394,17.7791
76.7246,17.7851
76.7194,17.7853
76.7157,17.7819
76.7124,17.7751
76.7128,17.7714
76.7172,17.7698
76.721,17.7676
76.7191,17.7613
76.718,17.7479
76.7219,17.748
76.7265,17.7404
76.7276,17.737
76.7035,17.7291
76.6982,17.726
76.7021,17.7237
76.7035,17.7186
76.7008,17.7073
76.6924,17.7053
76.6909,17.7019
76.6912,17.6981
76.6931,17.6938
76.6906,17.68
76.6883,17.6785
76.6781,17.6873
76.6716,17.6891
76.6631,17.6879
76.6598,17.6992
76.6581,17.7085
76.6552,17.7164
76.6508,17.7208
76.6374,17.7241
76.6307,17.729
76.6298,17.7419
76.627,17.756
76.6234,17.7579
76.6144,17.7683
76.6095,17.766
76.6069,17.7596
76.6041,17.7558
76.5988,17.728
76.5932,17.7176
76.587,17.7079
76.5772,17.7031
76.5732,17.7022
76.5694,17.7037
76.5681,17.7398
76.5646,17.7537
76.5694,17.7564
76.5733,17.76
76.5675,17.7629
76.5598,17.7631
76.5382,17.7589
76.5316,17.7585
76.5263,17.7594
76.5237,17.7589
76.525,17.7347
76.5248,17.7229
76.5236,17.7152
76.511,17.7159
76.4923,17.7149
76.4864,17.7135
76.4856,17.6927
76.4844,17.6844
76.4846,17.6696
76.4893,17.6607
76.4523,17.6555
76.4515,17.6515
76.4408,17.6494
76.4428,17.6419
76.4348,17.6445
76.4287,17.6444
76.4272,17.6398
76.4258,17.6283
76.4241,17.6215
76.4207,17.6142
76.4182,17.6058
76.4157,17.6042
76.3821,17.6008
76.373,17.5979
76.3595,17.5963
76.3487,17.5954
76.3364,17.596
76.3317,17.5949
76.3329,17.5738
76.3342,17.5635
76.3372,17.5552
76.34,17.5426
76.3458,17.5402
76.3548,17.5387
76.3609,17.5363
76.3646,17.5285
76.3661,17.5222
76.3664,17.5167
76.356,17.5134
76.3463,17.5115
76.3437,17.5081
76.3435,17.4944
76.3459,17.4916
76.3552,17.4942
76.3666,17.4953
76.375,17.4935
76.3723,17.4858
76.35,17.4721
76.3428,17.4704
76.3378,17.4704
76.3308,17.4688
76.3308,17.4616
76.3337,17.4323
76.342,17.4338
76.3639,17.4356
76.3732,17.4344
76.3699,17.423
76.37,17.4079
76.362,17.3751
76.4081,17.3693
76.4105,17.3541
76.4106,17.3477
76.402,17.344
76.393,17.3363
76.3839,17.3195
76.3817,17.3118
76.3594,17.3103
76.3523,17.3106
76.3506,17.3277
76.3436,17.3499
76.3347,17.3498
76.317,17.3454
76.313,17.3433
76.3184,17.3318
76.3172,17.3294
76.305,17.3285
76.2959,17.3286
76.2858,17.3304
76.2759,17.3305
76.2726,17.3479
76.2702,17.3565
76.2649,17.3582
76.2563,17.3574
76.25,17.3579
76.2489,17.3621
76.2504,17.3667
76.2467,17.3679
76.2444,17.3747
76.2304,17.3703
76.229,17.3632
76.2035,17.3588
76.1932,17.3586
76.1829,17.3565
76.176,17.3524
76.1723,17.3487
76.1735,17.3322
76.1763,17.3215
76.1789,17.3139
76.1826,17.3143
76.1838,17.311
76.1758,17.2972
76.1719,17.2976
76.1638,17.3003
76.1642,17.3193
76.1631,17.3409
76.1457,17.3479
76.1376,17.3526
76.1212,17.3663
76.1167,17.3662
76.102,17.3623
76.096,17.3578
76.0928,17.3544
76.0905,17.3506
76.0941,17.3471
76.0925,17.3437
76.087,17.3384
76.0869,17.3337
76.085,17.3321
76.0787,17.3301
76.0735,17.3323
76.0632,17.3519
76.0605,17.3539
76.0545,17.3543
76.0367,17.349
76.0213,17.3493
76.0155,17.3506
76.0091,17.3475
76.0042,17.3428
76.0003,17.3377
75.9807,17.3362
75.9715,17.3365
75.9598,17.3338
75.9417,17.3249
75.9312,17.3241
75.9162,17.339
75.9107,17.3458
75.8981,17.3508
75.8937,17.3536
75.892,17.3608
75.8964,17.37
75.897,17.377
75.8964,17.395
75.8944,17.4059
75.8903,17.4136
75.8872,17.4173
75.8824,17.419
75.8784,17.4165
75.8771,17.4114
75.8791,17.4049
75.8789,17.4003
75.8767,17.397
75.8649,17.3864
75.862,17.3859
75.8591,17.389
75.856,17.4077
75.8479,17.4153
75.8389,17.4205
75.8278,17.4237
75.8247,17.4228
75.822,17.4197
75.8203,17.4066
75.8173,17.4012
75.8163,17.3978
75.8177,17.388
75.8176,17.3807
75.8151,17.3738
75.8113,17.3699
75.8023,17.3701
75.791,17.373
75.7823,17.3788
75.7766,17.3882
75.7698,17.4068
75.7641,17.4084
75.7588,17.4084
75.7505,17.4129
75.737,17.4219
75.734,17.4217
75.729,17.4195
75.7224,17.4118
75.7152,17.4089
75.7081,17.4083
75.6972,17.4106
75.6912,17.4126
75.6871,17.4173
75.6808,17.4362
75.6808,17.454
75.6776,17.458
75.6704,17.4593
75.6623,17.4597
75.6562,17.4675
75.6496,17.4734
75.6356,17.4775
75.6329,17.4696
75.6313,17.4612
75.6253,17.4581
75.6187,17.4391
75.6154,17.422
75.6101,17.4195
75.6106,17.4171
75.615,17.4096
75.6167,17.3986
75.6158,17.3919
75.6106,17.392
75.6033,17.3899
75.5982,17.3861
75.5882,17.383
75.5837,17.3822
75.5785,17.3829
75.5841,17.3513
75.5848,17.3498
75.5899,17.3497
75.5981,17.3451
75.6131,17.3423
75.616,17.3288
75.6137,17.3194
75.606,17.3033
75.6247,17.2938
75.6279,17.2881
75.6311,17.2798
75.6334,17.2774
75.6323,17.2722
75.6575,17.2706
75.6599,17.2614
75.6609,17.24
75.6628,17.2279
75.6639,17.2138
75.6621,17.2083
75.6574,17.2038
75.6436,17.1941
75.6426,17.1882
75.6307,17.1862
75.6302,17.1814
75.6285,17.1807
75.628,17.1701
75.6314,17.1601
75.6427,17.1476
75.6487,17.1388
75.6497,17.1332
75.6527,17.1327
75.6536,17.1131
75.6741,17.1136
75.6755,17.1011
75.6785,17.0942
75.6774,17.0877
75.6801,17.0783
75.6811,17.0711
75.6784,17.0629
75.671,17.0616
75.6627,17.0618
75.6544,17.0551
75.6479,17.0466
75.6438,17.0364
75.6482,17.0327
75.654,17.0306
75.6622,17.0324
75.6722,17.0357
75.6731,17.0262
75.6705,16.9988
75.6687,16.9832
75.6688,16.9778
75.6694,16.9756
75.6726,16.9741
75.6746,16.9694
75.6784,16.9639
75.6746,16.9603
75.6714,16.9585
75.6637,16.9579
75.6556,16.9561
75.6496,16.952
75.645,16.951
75.6394,16.9592
75.6363,16.9658
75.6309,16.9671
75.621,16.9678
75.6107,16.9696
75.6097,16.9989
75.6095,17.0031
75.5994,17.0052
75.5758,17.0078
75.5699,17.0062
75.5693,16.9989
75.5703,16.9636
75.5585,16.9643
75.5428,16.9631
75.5329,16.9667
75.53,16.9658
75.5241,16.9587
75.517,16.9519
75.5107,16.9473
75.5093,16.9486
75.5019,16.9454
75.4925,16.9429
75.493,16.9452
75.4926,16.9515
75.4918,16.9578
75.4897,16.9654
75.4825,16.976
75.4686,16.9796
75.4679,16.9853
75.4535,16.9827
75.4438,16.9795
75.4389,16.9709
75.431,16.9635
75.4168,16.9695
75.3948,16.9764
75.3717,16.9687
75.3644,16.9636
75.3596,16.9569
75.3453,16.9525
75.338,16.9535
75.3061,16.9547
75.2947,16.9541
75.2884,16.9548
75.2846,16.9536
75.2836,16.9429
75.2856,16.9094
75.2918,16.9011
75.2875,16.8832
75.2857,16.8788
75.2828,16.8742
75.2683,16.8609
75.258,16.8621
75.2487,16.8645
75.2434,16.8645
75.241,16.863
75.2357,16.8542
75.2329,16.8455
75.23,16.8409
75.2159,16.8403
75.1883,16.8409
75.1832,16.842
75.189,16.8619
75.1925,16.8696
75.1897,16.8735
75.1808,16.8675
75.1718,16.8648
75.1644,16.8656
75.1505,16.8694
75.1411,16.8735
75.1384,16.8783
75.1371,16.8846
75.1384,16.8929
75.1276,16.8972
75.1236,16.9004
75.122,16.9072
75.1188,16.91
75.1069,16.9095
75.098,16.9139
75.0947,16.9212
75.0941,16.9472
75.0904,16.9487
75.0829,16.9466
75.0654,16.9393
75.0552,16.9389
75.0508,16.9397
75.0481,16.9387
75.0454,16.9343
75.0345,16.9287
75.0319,16.9257
75.0301,16.9311
75.0303,16.9415
75.0114,16.9426
75.0037,16.9458
74.9995,16.9419
74.9945,16.935
74.9858,16.929
74.9814,16.9306
74.9753,16.9346
74.9695,16.9359
74.9667,16.9356
74.96,16.9329
74.958,16.9291
74.9545,16.93
74.9524,16.9362
74.9483,16.9358
74.9384,16.941
74.9285,16.9352
74.927,16.9256
74.9369,16.9207
74.9382,16.9165
74.9441,16.9133
74.948,16.9092
74.9528,16.9065
74.9673,16.9054
74.9641,16.8779
74.9561,16.8773
74.9486,16.8801
74.9451,16.8771
74.9397,16.8765
74.9398,16.8723
74.9371,16.8692
74.9315,16.8695
74.9278,16.8633
74.912,16.8559
74.9133,16.8414
74.9131,16.8307
74.9158,16.8102
74.9159,16.7857
74.9238,16.77
74.907,16.7698
74.8926,16.7687
74.8684,16.7711
74.855,16.7708
74.8503,16.7603
74.8041,16.7508
74.8004,16.7457
74.7911,16.7481
74.779,16.7486
74.7756,16.744
74.775,16.7408
74.7694,16.7395
74.7638,16.7368
74.7561,16.7296
74.7541,16.7262
74.7482,16.7221
74.7366,16.7158
74.7224,16.7133
74.7078,16.7131
74.6982,16.7152
74.6959,16.7105
74.695,16.6924
74.6956,16.6858
74.689,16.6841
74.6875,16.6817
74.6873,16.679
74.6946,16.6786
74.6961,16.675
74.6717,16.6635
74.6688,16.6556
74.6605,16.6376
74.663,16.6322
74.666,16.6287
74.6739,16.6285
74.6853,16.6199
74.6912,16.6181
74.6943,16.6152
74.6946,16.6108
74.6934,16.6073
74.6904,16.6045
74.6786,16.6066
74.6753,16.606
74.6688,16.6027
74.6639,16.6011
74.6517,16.607
74.6477,16.6081
74.6428,16.6068
74.6411,16.6047
74.6397,16.5995
74.6394,16.5944
74.6405,16.5819
74.6364,16.5757
74.6307,16.5777
74.627,16.5809
74.6239,16.5819
74.6244,16.5776
74.6226,16.5736
74.617,16.568
74.6048,16.5621
74.5959,16.5644
74.5934,16.5638
74.5918,16.5607
74.5916,16.5588
74.5925,16.5573
74.592,16.5555
74.5815,16.555
74.5815,16.5518
74.5741,16.552
74.5691,16.5564
74.5655,16.5578
74.5622,16.558
74.5597,16.5597
74.5591,16.5671
74.5597,16.5714
74.5651,16.5746
74.5698,16.5812
74.5656,16.5904
74.5546,16.5924
74.5499,16.5922
74.5502,16.609
74.5494,16.6155
74.5514,16.6332
74.5301,16.6306
74.5103,16.6315
74.5017,16.6271
74.498,16.6266
74.4955,16.6277
74.4918,16.6323
74.4898,16.6361
74.4859,16.6391
74.4813,16.6541
74.4774,16.6608
74.4701,16.6552
74.4648,16.653
74.4652,16.6469
74.4628,16.6445
74.4645,16.634
74.4698,16.6235
74.4714,16.6218
74.4708,16.615
74.4725,16.6048
74.447,16.6003
74.4408,16.5987
74.4335,16.5944
74.4288,16.5827
74.4223,16.5835
74.4137,16.5802
74.4035,16.5787
74.4022,16.5747
74.4012,16.5709
74.3984,16.5654
74.4008,16.5635
74.4011,16.5609
74.3955,16.5595
74.3957,16.5357
74.3929,16.5311
74.3899,16.5279
74.3854,16.5274
74.3711,16.5377
74.3661,16.5376
74.3626,16.5387
74.3646,16.5437
74.3629,16.5486
74.3692,16.5533
74.3656,16.5571
74.3631,16.5562
74.3597,16.5537
74.3551,16.5531
74.3461,16.5464
74.3402,16.5501
74.3322,16.5537
74.3294,16.5535
74.3238,16.5515
74.3222,16.5445
74.3222,16.5391
74.3232,16.5322
74.3227,16.519
74.3239,16.5063
74.3215,16.5027
74.3141,16.5021
74.3135,16.5033
74.3116,16.5069
74.3085,16.5219
74.3089,16.524
74.3069,16.5292
74.2976,16.5319
74.2945,16.5315
74.2948,16.5293
74.2896,16.5226
74.2896,16.5253
74.2871,16.5273
74.2867,16.5294
74.2882,16.5395
74.2843,16.5431
74.2764,16.5445
74.2716,16.5387
74.272,16.5334
74.2755,16.5252
74.2766,16.5206
74.2819,16.5206
74.2844,16.5165
74.2867,16.5068
74.2858,16.5034
74.2786,16.501
74.2631,16.499
74.2557,16.4968
74.2532,16.4949
74.2601,16.4909
74.2621,16.4887
74.2645,16.4855
74.2652,16.4824
74.2688,16.476
74.2784,16.4796
74.2825,16.4826
74.281,16.4858
74.2805,16.4894
74.2833,16.496
74.2889,16.5038
74.2999,16.5026
74.3006,16.4996
74.2976,16.4816
74.2948,16.4744
74.2964,16.4667
74.2963,16.459
74.3014,16.4591
74.3024,16.4611
74.3046,16.4608
74.3071,16.4596
74.3148,16.4532
74.3219,16.45
74.3305,16.4528
74.3356,16.4531
74.3389,16.4522
74.34,16.4481
74.3388,16.4466
74.339,16.4449
74.3425,16.4423
74.3422,16.4396
74.3406,16.4362
74.3405,16.433
74.3438,16.4255
74.3373,16.4202
74.3382,16.4134
74.3419,16.4052
74.3427,16.4005
74.3493,16.3994
74.3492,16.4039
74.3595,16.404
74.3646,16.4032
74.3678,16.3985
74.3691,16.3943
74.3687,16.3912
74.3596,16.3788
74.3617,16.3647
74.3519,16.3663
74.3511,16.3768
74.3486,16.3804
74.3477,16.386
74.3458,16.3895
74.3431,16.3907
74.3403,16.391
74.336,16.3896
74.335,16.3887
74.3347,16.3829
74.3326,16.3756
74.3255,16.3792
74.3278,16.3703
74.3276,16.3681
74.3322,16.357
74.3315,16.3556
74.3237,16.3536
74.3316,16.3465
74.3344,16.3405
74.3282,16.3411
74.3235,16.3399
74.3248,16.3367
74.3291,16.3326
74.3273,16.3292
74.324,16.3274
74.323,16.3251
74.3299,16.3224
74.3334,16.3237
74.3373,16.3234
74.34,16.3169
74.3357,16.315
74.3315,16.3164
74.331,16.315
74.3321,16.3108
74.3406,16.3116
74.3423,16.3051
74.3401,16.304
74.3412,16.3028
74.3448,16.3033
74.3487,16.2915
74.3427,16.2888
74.3364,16.2902
74.3318,16.2862
74.3322,16.2841
74.3293,16.2811
74.3287,16.2794
74.3307,16.2729
74.3338,16.2681
74.3371,16.2657
74.3404,16.2676
74.3439,16.2721
74.3495,16.2733
74.3494,16.2751
74.3507,16.2763
74.3521,16.2745
74.3551,16.2745
74.3599,16.2796
74.3603,16.2819
74.3517,16.2882
74.3533,16.2918
74.3546,16.2898
74.3561,16.2909
74.3585,16.2888
74.3626,16.2871
74.3696,16.2907
74.3738,16.2903
74.3801,16.2935
74.3874,16.2903
74.3904,16.2902
74.3913,16.2756
74.4008,16.2763
74.418,16.2809
74.4212,16.2806
74.4216,16.2715
74.4208,16.2639
74.4225,16.2575
74.4363,16.2548
74.4409,16.2527
74.4418,16.2542
74.4428,16.2496
74.4612,16.2484
74.4615,16.2438
74.4634,16.2418
74.4732,16.2385
74.4761,16.239
74.4808,16.2443
74.4841,16.2467
74.4948,16.238
74.4951,16.236
74.5031,16.231
74.5083,16.2229
74.5077,16.2213
74.503,16.2162
74.5021,16.2141
74.5032,16.2116
74.5133,16.2012
74.5132,16.1992
74.5108,16.1988
74.5125,16.1958
74.5129,16.1894
74.5129,16.1883
74.5091,16.1878
74.5018,16.1854
74.4978,16.1813
74.4953,16.169
74.4947,16.155
74.49,16.1472
74.4858,16.147
74.4871,16.1431
74.491,16.142
74.4971,16.1124
74.4964,16.1016
74.4935,16.0986
74.4926,16.0955
74.4928,16.0928
74.4904,16.0904
74.4891,16.0873
74.4819,16.087
74.4789,16.0879
74.478,16.0919
74.4645,16.1021
74.46,16.1029
74.4549,16.1027
74.4445,16.1052
74.438,16.1082
74.4346,16.1106
74.4228,16.1026
74.4185,16.1009
74.4161,16.096
74.4152,16.0918
74.4076,16.0907
74.4041,16.091
74.3973,16.0871
74.3983,16.0801
74.3972,16.0784
74.3905,16.0799
74.3868,16.0781
74.381,16.0783
74.3796,16.0768
74.3806,16.073
74.3801,16.0696
74.3751,16.0634
74.371,16.0596
74.3682,16.053
74.3708,16.051
74.3801,16.0548
74.3817,16.0536
74.3789,16.0434
74.3782,16.0393
74.3786,16.0366
74.3901,16.0351
74.3961,16.0396
74.4093,16.0453
74.4096,16.0471
74.4112,16.049
74.4155,16.0511
74.4229,16.0532
74.4321,16.0551
74.4363,16.0567
74.4405,16.057
74.448,16.0524
74.4559,16.0522
74.4638,16.0477
74.468,16.0467
74.4703,16.0405
74.4677,16.0336
74.4671,16.0303
74.4639,16.0226
74.4564,16.0089
74.4534,16.0058
74.4497,15.9985
74.4502,15.9926
74.4484,15.9883
74.4485,15.9864
74.45,15.9832
74.4439,15.9743
74.4423,15.9655
74.4352,15.9512
74.4123,15.9252
74.402,15.9111
74.3919,15.9012
74.3923,15.8993
74.3984,15.8977
74.3993,15.8958
74.4016,15.8873
74.4025,15.8783
74.3992,15.8743
74.4122,15.8576
74.4116,15.8526
74.4065,15.8519
74.4031,15.849
74.3934,15.8518
74.3923,15.8574
74.3885,15.8572
74.3879,15.8639
74.3856,15.8732
74.3831,15.8778
74.3766,15.8849
74.3728,15.8877
74.3745,15.8899
74.3741,15.8916
74.3705,15.8904
74.3706,15.88
74.37,15.8757
74.3674,15.8732
74.367,15.8711
74.3641,15.8702
74.353,15.8592
74.3534,15.8557
74.3445,15.8521
74.3464,15.8493
74.3538,15.8481
74.3874,15.8471
74.3893,15.8441
74.3894,15.8363
74.3863,15.8333
74.3745,15.8275
74.3734,15.8258
74.3707,15.8172
74.3664,15.8155
74.3692,15.8122
74.374,15.8104
74.3745,15.8045
74.3758,15.8012
74.3755,15.7967
74.3708,15.7822
74.3679,15.7816
74.3649,15.7737
74.3509,15.7634
74.3468,15.7631
74.3423,15.7655
74.3345,15.7677
74.3298,15.7704
74.3276,15.7682
74.325,15.7613
74.3241,15.7565
74.3186,15.7534
74.3147,15.7521
74.313,15.7483
74.2922,15.7393
74.2849,15.7433
74.274,15.7531
74.2709,15.7519
74.2661,15.747
74.2589,15.7434
74.2501,15.7412
74.2439,15.7444
74.239,15.7521
74.2352,15.754
74.2352,15.7596
74.2403,15.7808
74.2389,15.7845
74.2355,15.7868
74.2273,15.7857
74.2225,15.7817
74.2174,15.7788
74.2157,15.7739
74.2146,15.766
74.2113,15.7586
74.2044,15.7534
74.1971,15.7502
74.1712,15.75
74.1677,15.7493
74.1623,15.7421
74.1601,15.7343
74.1553,15.7323
74.1505,15.7317
74.1474,15.7301
74.143,15.7272
74.1419,15.7232
74.1405,15.7217
74.1349,15.7222
74.1306,15.7179
74.1348,15.716
74.1355,15.7093
74.1389,15.7063
74.1415,15.7004
74.1389,15.699
74.1404,15.6946
74.1389,15.6862
74.1336,15.6784
74.127,15.6737
74.1175,15.6708
74.1062,15.6706
74.1006,15.6723
74.0965,15.6708
74.098,15.666
74.1045,15.6592
74.1121,15.655
74.1214,15.6537
74.126,15.6503
74.1228,15.6452
74.1126,15.6431
74.108,15.6389
74.1024,15.639
74.0806,15.6262
74.0735,15.6267
74.0677,15.6247
74.0568,15.6227
74.0393,15.6209
74.0356,15.6093
74.0279,15.6046
74.0132,15.6093
74.0078,15.6083
74.0024,15.6091
73.9987,15.6111
73.9929,15.6163
73.9902,15.6206
73.9861,15.6234
73.9814,15.625
73.976,15.6289
73.9693,15.6443
73.9707,15.6497
73.9742,15.6547
73.9757,15.6598
73.9716,15.6684
73.9722,15.6767
73.9713,15.6873
73.9657,15.695
73.9572,15.6967
73.9587,15.7013
73.956,15.7048
73.9578,15.7074
73.9589,15.7113
73.9559,15.7169
73.9508,15.7232
73.9498,15.7326
73.9454,15.7415
73.9242,15.7428
73.9179,15.7454
73.9148,15.7455
73.9086,15.7423
73.8859,15.7473
73.8824,15.7494
73.8802,15.7526
73.8826,15.7567
73.8843,15.7646
73.8868,15.7671
73.8869,15.7703
73.8802,15.7774
73.8799,15.7792
73.8751,15.7829
73.8748,15.7863
73.8759,15.7932
73.8735,15.7953
73.8655,15.7975
73.8616,15.7939
73.8601,15.7878
73.8558,15.7833
73.857,15.7782
73.8519,15.7784
73.8496,15.776
73.8472,15.7661
73.8451,15.7634
73.8388,15.7609
73.8403,15.7562
73.8385,15.7488
73.833,15.7378
73.8204,15.7399
73.816,15.7353
73.8126,15.7335
73.8028,15.7322
73.7976,15.7251
73.7932,15.7237
73.7865,15.7233
73.7758,15.7305
73.7582,15.7328
73.7487,15.7306
73.7441,15.7256
73.741,15.7187
73.737,15.7173
73.7323,15.7206
73.7276,15.7225
73.7226,15.7229
73.7186,15.7216
73.711,15.7202
73.7066,15.7217
73.7027,15.7249
73.6973,15.7262
73.6919,15.7269
73.6853,15.7259
73.6825,15.7253
73.6801,15.7244
73.6801,15.7249
73.6799,15.7249
73.6799,15.7251
73.6793,15.7251
73.6793,15.7254
73.6771,15.7254
73.6771,15.7257
73.6768,15.7257
73.6768,15.726
73.6765,15.726
73.6765,15.7263
73.6762,15.7263
73.6762,15.7265
73.676,15.7265
73.676,15.7268
73.6757,15.7268
73.6757,15.7271
73.6751,15.7271
73.6751,15.7276
73.6749,15.7276
73.6749,15.7279
73.6746,15.7279
73.6746,15.7282
73.6743,15.7282
73.6743,15.7288
73.674,15.7288
73.674,15.729
73.6738,15.729
73.6738,15.7293
73.6732,15.7293
73.6732,15.7299
73.6726,15.7299
73.6726,15.7301
73.6721,15.7301
73.6721,15.7307
73.6718,15.7307
73.6718,15.731
73.6715,15.731
73.6715,15.7312
73.6712,15.7312
73.6712,15.731
73.671,15.731
73.671,15.7312
73.6704,15.7312
73.6704,15.7315
73.6701,15.7315
73.6701,15.7312
73.669,15.7312
73.669,15.731
73.6682,15.731
73.6682,15.7315
73.6679,15.7315
73.6679,15.7318
73.6674,15.7318
73.6674,15.7324
73.6671,15.7324
73.6671,15.7326
73.6668,15.7326
73.6668,15.7335
73.6665,15.7335
73.6665,15.7346
73.6663,15.7346
73.6663,15.7349
73.666,15.7349
73.666,15.7351
73.6657,15.7351
73.6657,15.7357
73.6654,15.7357
73.6654,15.736
73.6651,15.736
73.6651,15.7365
73.6649,15.7365
73.6649,15.7374
73.6646,15.7374
73.6646,15.7376
73.6643,15.7376
73.6643,15.7379
73.6637,15.7379
73.6637,15.7382
73.6618,15.7382
73.6618,15.7379
73.6615,15.7379
73.6615,15.7385
73.661,15.7385
73.661,15.739
73.6607,15.739
73.6607,15.7393
73.6596,15.7393
73.6596,15.7396
73.6593,15.7396
73.6593,15.7399
73.659,15.7399
73.659,15.7401
73.6588,15.7401
73.6588,15.7404
73.6585,15.7404
73.6585,15.7407
73.6582,15.7407
73.6582,15.741
73.656,15.741
73.656,15.7413
73.6557,15.7413
73.6557,15.7418
73.6554,15.7418
73.6554,15.7421
73.6546,15.7421
73.6546,15.7424
73.654,15.7424
73.654,15.7427
73.6537,15.7427
73.6537,15.7429
73.6535,15.7429
73.6535,15.7432
73.6532,15.7432
73.6532,15.7457
73.6529,15.7457
73.6529,15.746
73.6518,15.746
73.6518,15.7457
73.651,15.7457
73.651,15.7454
73.649,15.7454
73.649,15.7457
73.6485,15.7457
73.6485,15.7465
73.649,15.7465
73.649,15.7468
73.651,15.7468
73.651,15.7465
73.6526,15.7465
73.6526,15.7468
73.6532,15.7468
73.6532,15.7471
73.6535,15.7471
73.6535,15.7479
73.6532,15.7479
73.6532,15.7488
73.6543,15.7488
73.6543,15.7485
73.6554,15.7485
73.6554,15.7482
73.656,15.7482
73.656,15.7479
73.6565,15.7479
73.6565,15.7476
73.6574,15.7476
73.6574,15.7474
73.6576,15.7474
73.6576,15.7476
73.6582,15.7476
73.6582,15.7479
73.6585,15.7479
73.6585,15.7482
73.6588,15.7482
73.6588,15.7485
73.659,15.7485
73.659,15.749
73.6593,15.749
73.6593,15.7493
73.6596,15.7493
73.6596,15.7496
73.6599,15.7496
73.6599,15.7499
73.6601,15.7499
73.6601,15.7504
73.6604,15.7504
73.6604,15.751
73.6607,15.751
73.6607,15.7515
73.661,15.7515
73.661,15.7521
73.6615,15.7521
73.6615,15.7524
73.6621,15.7524
73.6621,15.7526
73.6624,15.7526
73.6624,15.7529
73.6635,15.7529
73.6635,15.7532
73.664,15.7532
73.664,15.7535
73.6646,15.7535
73.6646,15.7538
73.6649,15.7538
73.6649,15.754
73.6651,15.754
73.6651,15.7543
73.6654,15.7543
73.6654,15.7546
73.6657,15.7546
73.6657,15.7551
73.666,15.7551
73.666,15.7565
73.6665,15.7565
73.6665,15.7568
73.6668,15.7568
73.6668,15.7565
73.6676,15.7565
73.6676,15.7563
73.6679,15.7563
73.6679,15.756
73.6682,15.756
73.6682,15.7554
73.6693,15.7554
73.6693,15.7551
73.6699,15.7551
73.6699,15.7549
73.6704,15.7549
73.6704,15.7546
73.671,15.7546
73.671,15.7543
73.6712,15.7543
73.6712,15.7538
73.6715,15.7538
73.6715,15.7532
73.6721,15.7532
73.6721,15.7529
73.6726,15.7529
73.6726,15.7526
73.674,15.7526
